701	 6539 
701	 6871 
701	 7401 
701	 8952 
701	 8991 
701	 10341 
701	 10501 
701	 11467 
701	 11770 
702	 26 
702	 629 
702	 3453 
702	 3611 
702	 5519 
702	 6189 
702	 7150 
702	 7549 
702	 7764 
702	 8752 
702	 9669 
702	 9840 
702	 9965 
702	 11973 
702	 12373 
703	 1470 
703	 1614 
703	 3813 
703	 3845 
703	 3900 
703	 5432 
703	 5828 
703	 5994 
703	 7888 
703	 8987 
703	 9229 
703	 9284 
703	 9767 
703	 10418 
703	 10640 
703	 11203 
703	 11879 
703	 12479 
704	 155 
704	 445 
704	 571 
704	 962 
704	 1116 
704	 1251 
704	 1777 
704	 2712 
704	 3179 
704	 3372 
704	 3552 
704	 3609 
704	 3669 
704	 3819 
704	 3868 
704	 4055 
704	 4178 
704	 4404 
704	 4634 
704	 4751 
704	 5011 
704	 5907 
704	 6257 
704	 6499 
704	 7537 
704	 7664 
704	 7728 
704	 7959 
704	 8037 
704	 8063 
704	 8220 
704	 8696 
704	 8707 
704	 9861 
704	 10772 
704	 10850 
704	 11400 
704	 11895 
704	 11897 
704	 12076 
704	 12276 
705	 143 
705	 381 
705	 955 
705	 979 
705	 1262 
705	 1392 
705	 1603 
705	 1650 
705	 2374 
705	 2494 
705	 2505 
705	 2652 
705	 2693 
705	 2783 
705	 3005 
705	 3017 
705	 3667 
705	 4203 
705	 4225 
705	 4255 
705	 4377 
705	 4508 
705	 4827 
705	 5163 
705	 5486 
705	 5597 
705	 5943 
705	 6298 
705	 6866 
705	 7795 
705	 8797 
705	 9135 
705	 9250 
705	 9698 
705	 9751 
705	 10784 
705	 11274 
705	 11996 
705	 12084 
705	 12383 
706	 473 
706	 1199 
706	 1359 
706	 1521 
706	 1613 
706	 1920 
706	 2074 
706	 2271 
706	 3633 
706	 3685 
706	 3765 
706	 3804 
706	 4207 
706	 4617 
706	 4789 
706	 5501 
706	 5683 
706	 5702 
706	 5842 
706	 5866 
706	 6119 
706	 6326 
706	 6470 
706	 7210 
706	 7785 
706	 8187 
706	 8293 
706	 8571 
706	 9070 
706	 9222 
706	 9422 
706	 9582 
706	 9640 
706	 9904 
706	 9936 
706	 9954 
706	 10509 
706	 10609 
706	 10891 
706	 10907 
706	 10921 
706	 11240 
706	 11307 
706	 11685 
706	 12116 
706	 12349 
707	 333 
707	 590 
707	 749 
707	 978 
707	 1338 
707	 1403 
707	 1512 
707	 1921 
707	 1967 
707	 3265 
707	 4605 
707	 5840 
707	 6021 
707	 7077 
707	 7325 
707	 7788 
707	 8009 
707	 8869 
707	 9593 
707	 9881 
707	 10185 
707	 10401 
707	 10452 
707	 10511 
707	 10598 
707	 11045 
707	 11174 
707	 12087 
707	 12449 
708	 544 
708	 866 
708	 1890 
708	 1895 
708	 3248 
708	 4685 
708	 5120 
708	 5795 
708	 7165 
708	 7362 
708	 7898 
708	 8015 
708	 8766 
708	 8974 
708	 9091 
708	 9188 
708	 9384 
708	 9496 
708	 9649 
708	 10025 
708	 10198 
708	 10290 
708	 10746 
708	 11425 
708	 11689 
708	 12056 
708	 12381 
709	 151 
709	 311 
709	 436 
709	 490 
709	 551 
709	 558 
709	 565 
709	 646 
709	 687 
709	 1154 
709	 1399 
709	 1553 
709	 1664 
709	 1694 
709	 1702 
709	 2125 
709	 2229 
709	 2417 
709	 2459 
709	 2475 
709	 2482 
709	 2518 
709	 2601 
709	 2605 
709	 2927 
709	 3192 
709	 3301 
709	 3382 
709	 3389 
709	 3469 
709	 3472 
709	 3642 
709	 3923 
709	 4104 
709	 4339 
709	 4343 
709	 4570 
709	 5003 
709	 5226 
709	 5608 
709	 5646 
709	 5649 
709	 6000 
709	 6058 
709	 6075 
709	 6316 
709	 6380 
709	 6658 
709	 6682 
709	 6704 
709	 7050 
709	 7332 
709	 7420 
709	 8039 
709	 8116 
709	 8413 
709	 8604 
709	 8657 
709	 8755 
709	 8804 
709	 8993 
709	 9079 
709	 9232 
709	 9285 
709	 9677 
709	 9852 
709	 9912 
709	 10004 
709	 10070 
709	 10226 
709	 10467 
709	 10664 
709	 10713 
709	 10736 
709	 10817 
709	 10962 
709	 11044 
709	 11142 
709	 11280 
709	 11439 
709	 11489 
709	 11532 
709	 11695 
709	 11722 
709	 11963 
709	 12093 
709	 12108 
709	 12406 
710	 235 
710	 281 
710	 624 
710	 654 
710	 882 
710	 1176 
710	 1507 
710	 1648 
710	 1742 
710	 2190 
710	 2351 
710	 2627 
710	 2639 
710	 2730 
710	 2906 
710	 3421 
710	 3932 
710	 3976 
710	 4093 
710	 4234 
710	 4272 
710	 4492 
710	 4599 
710	 4831 
710	 4922 
710	 5185 
710	 5346 
710	 5922 
710	 6471 
710	 6827 
710	 6883 
710	 6962 
710	 7032 
710	 7310 
710	 7397 
710	 7990 
710	 8062 
710	 8273 
710	 8812 
710	 8986 
710	 9075 
710	 9328 
710	 9382 
710	 9849 
710	 10167 
710	 10565 
710	 10698 
710	 11082 
710	 11263 
710	 11334 
710	 11453 
710	 11569 
710	 12422 
711	 137 
711	 353 
711	 414 
711	 834 
711	 1429 
711	 1540 
711	 1749 
711	 1753 
711	 2286 
711	 2781 
711	 2855 
711	 2899 
711	 3260 
711	 3309 
711	 3391 
711	 3687 
711	 4041 
711	 4113 
711	 4212 
711	 4371 
711	 4913 
711	 4925 
711	 4937 
711	 5014 
711	 5166 
711	 5377 
711	 5652 
711	 6037 
711	 6130 
711	 6143 
711	 6424 
711	 6560 
711	 6719 
711	 6743 
711	 7206 
711	 7715 
711	 7915 
711	 7969 
711	 8043 
711	 8118 
711	 8242 
711	 9144 
711	 9457 
711	 9556 
711	 9692 
711	 10084 
711	 10119 
711	 10473 
711	 10626 
711	 10833 
711	 10966 
711	 11099 
711	 11180 
711	 12420 
711	 12476 
712	 290 
712	 468 
712	 1633 
712	 1947 
712	 2012 
712	 2028 
712	 2970 
712	 3200 
712	 3834 
712	 5355 
712	 6985 
712	 8877 
712	 9435 
712	 9634 
712	 9820 
712	 9957 
712	 10725 
712	 10828 
712	 10971 
712	 10998 
712	 11287 
712	 12052 
712	 12360 
712	 12421 
713	 298 
713	 562 
713	 592 
713	 600 
713	 610 
713	 1095 
713	 1458 
713	 1678 
713	 2213 
713	 2572 
713	 2775 
713	 2992 
713	 3337 
713	 3430 
713	 3553 
713	 3924 
713	 4068 
713	 4535 
713	 4678 
713	 5586 
713	 5797 
713	 5928 
713	 5932 
713	 6432 
713	 6881 
713	 7070 
713	 7275 
713	 7807 
713	 8100 
713	 9028 
713	 9897 
713	 10059 
713	 10297 
713	 10468 
713	 10721 
713	 11360 
713	 11396 
713	 12317 
714	 124 
714	 274 
714	 1565 
714	 1818 
714	 1931 
714	 2013 
714	 2308 
714	 2410 
714	 2441 
714	 2859 
714	 2878 
714	 3353 
714	 3443 
714	 3600 
714	 3855 
714	 4016 
714	 4836 
714	 5184 
714	 5510 
714	 5616 
714	 5836 
714	 5846 
714	 7265 
714	 7393 
714	 7507 
714	 7646 
714	 7831 
714	 8042 
714	 8046 
714	 8074 
714	 8085 
714	 8375 
714	 8536 
714	 8915 
714	 8980 
714	 9761 
714	 10116 
714	 10134 
714	 10191 
714	 10427 
714	 11507 
714	 11543 
714	 11608 
714	 11778 
714	 12037 
714	 12439 
715	 133 
715	 138 
715	 423 
715	 432 
715	 443 
715	 586 
715	 618 
715	 949 
715	 995 
715	 1104 
715	 1205 
715	 1325 
715	 1671 
715	 1728 
715	 1836 
715	 2003 
715	 2031 
715	 2139 
715	 2194 
715	 2278 
715	 2334 
715	 2348 
715	 3080 
715	 3477 
715	 3542 
715	 3606 
715	 3671 
715	 3744 
715	 4333 
715	 4553 
715	 4715 
715	 4818 
715	 4854 
715	 5336 
715	 5879 
715	 7084 
715	 7220 
715	 7233 
715	 7249 
715	 7303 
715	 7594 
715	 7644 
715	 7884 
715	 8108 
715	 8911 
715	 8914 
715	 8958 
715	 9300 
715	 9321 
715	 9366 
715	 9488 
715	 9834 
715	 9930 
715	 10364 
715	 10491 
715	 10567 
715	 10625 
715	 10794 
715	 11221 
715	 11477 
715	 11589 
715	 11673 
715	 11810 
715	 11885 
715	 11946 
715	 12391 
716	 9 
716	 173 
716	 194 
716	 433 
716	 894 
716	 971 
716	 1207 
716	 1226 
716	 1360 
716	 1450 
716	 1628 
716	 1958 
716	 2126 
716	 2357 
716	 2864 
716	 2965 
716	 3346 
716	 3428 
716	 3503 
716	 3521 
716	 3647 
716	 3771 
716	 3830 
716	 4143 
716	 4475 
716	 4577 
716	 4663 
716	 4683 
716	 4695 
716	 4964 
716	 5058 
716	 5134 
716	 5327 
716	 5413 
716	 6164 
716	 6317 
716	 6459 
716	 6617 
716	 6783 
716	 7040 
716	 7054 
716	 7159 
716	 7182 
716	 7197 
716	 7284 
716	 7375 
716	 7423 
716	 7567 
716	 7581 
716	 7711 
716	 7742 
716	 7867 
716	 8211 
716	 8359 
716	 8449 
716	 9009 
716	 9041 
716	 9060 
716	 9081 
716	 9212 
716	 9213 
716	 9318 
716	 9383 
716	 9439 
716	 10003 
716	 10239 
716	 10265 
716	 10315 
716	 10593 
716	 10900 
716	 11109 
716	 11119 
716	 11397 
716	 11451 
716	 11525 
716	 11864 
716	 12124 
716	 12194 
716	 12220 
717	 227 
717	 446 
717	 743 
717	 921 
717	 1018 
717	 1067 
717	 1189 
717	 1380 
717	 1382 
717	 1497 
717	 1514 
717	 1928 
717	 2096 
717	 2111 
717	 2177 
717	 2347 
717	 2573 
717	 2630 
717	 2745 
717	 3621 
717	 4058 
717	 4630 
717	 4750 
717	 4927 
717	 5110 
717	 5383 
717	 5755 
717	 5806 
717	 5955 
717	 6181 
717	 6863 
717	 7122 
717	 7140 
717	 7334 
717	 7850 
717	 7866 
717	 8569 
717	 8634 
717	 8689 
717	 8897 
717	 8967 
717	 9528 
717	 10017 
717	 10582 
717	 11239 
717	 11483 
717	 11593 
717	 11602 
718	 80 
718	 262 
718	 380 
718	 941 
718	 1056 
718	 1809 
718	 2092 
718	 2115 
718	 2250 
718	 2462 
718	 3027 
718	 3403 
718	 4267 
718	 4306 
718	 4317 
718	 4392 
718	 4610 
718	 4675 
718	 5455 
718	 6279 
718	 6450 
718	 6507 
718	 6548 
718	 6581 
718	 6633 
718	 6759 
718	 6968 
718	 7133 
718	 7281 
718	 7650 
718	 7691 
718	 8000 
718	 8054 
718	 8372 
718	 8485 
718	 8635 
718	 8770 
718	 9527 
718	 9656 
718	 9796 
718	 10186 
718	 10324 
718	 10846 
718	 10875 
718	 10892 
718	 11114 
718	 11159 
718	 11250 
718	 12255 
718	 12324 
718	 12329 
718	 12341 
719	 705 
719	 917 
719	 1171 
719	 1213 
719	 1222 
719	 1260 
719	 1311 
719	 1446 
719	 2050 
719	 2210 
719	 2444 
719	 2549 
719	 2690 
719	 2720 
719	 3012 
719	 3075 
719	 3129 
719	 3758 
719	 3777 
719	 3931 
719	 4462 
719	 4727 
719	 4833 
719	 5175 
719	 5222 
719	 5289 
719	 5378 
719	 5500 
719	 6423 
719	 6996 
719	 7117 
719	 8127 
719	 8199 
719	 8278 
719	 8310 
719	 8506 
719	 8916 
719	 9329 
719	 9807 
719	 10101 
719	 10112 
719	 10177 
719	 10885 
719	 11603 
719	 11732 
719	 11981 
719	 12310 
720	 126 
720	 176 
720	 391 
720	 497 
720	 546 
720	 798 
720	 1014 
720	 1082 
720	 1232 
720	 1343 
720	 1355 
720	 1401 
720	 1555 
720	 1833 
720	 1941 
720	 1997 
720	 2328 
720	 2792 
720	 2979 
720	 3467 
720	 3554 
720	 3595 
720	 4027 
720	 4133 
720	 4141 
720	 4158 
720	 4199 
720	 4294 
720	 4482 
720	 4659 
720	 4951 
720	 5204 
720	 5341 
720	 5392 
720	 5440 
720	 6065 
720	 6174 
720	 6212 
720	 6739 
720	 6769 
720	 7196 
720	 7247 
720	 7348 
720	 7434 
720	 7440 
720	 7685 
720	 7769 
720	 7791 
720	 7815 
720	 7995 
720	 8146 
720	 8157 
720	 8300 
720	 8422 
720	 8432 
720	 8434 
720	 8437 
720	 8518 
720	 8547 
720	 8793 
720	 8922 
720	 9077 
720	 9270 
720	 9275 
720	 9576 
720	 9605 
720	 9862 
720	 9887 
720	 10209 
720	 10294 
720	 10320 
720	 10578 
720	 10600 
720	 11041 
720	 11055 
720	 11236 
720	 11275 
720	 11331 
720	 11814 
720	 11873 
720	 11978 
720	 12002 
720	 12205 
720	 12364 
720	 12386 
721	 166 
721	 307 
721	 379 
721	 403 
721	 580 
721	 664 
721	 746 
721	 820 
721	 887 
721	 931 
721	 951 
721	 1013 
721	 1184 
721	 1256 
721	 1257 
721	 1261 
721	 1272 
721	 1522 
721	 1747 
721	 1757 
721	 1973 
721	 2223 
721	 2409 
721	 2499 
721	 2676 
721	 2679 
721	 2704 
721	 2728 
721	 2738 
721	 2749 
721	 3202 
721	 3269 
721	 3383 
721	 3488 
721	 3535 
721	 3623 
721	 3864 
721	 3893 
721	 3973 
721	 3991 
721	 4011 
721	 4046 
721	 4121 
721	 4167 
721	 4200 
721	 4242 
721	 4688 
721	 5099 
721	 5113 
721	 5214 
721	 5220 
721	 5372 
721	 5635 
721	 5756 
721	 5812 
721	 5965 
721	 5973 
721	 6057 
721	 6092 
721	 6105 
721	 6158 
721	 6359 
721	 6540 
721	 6591 
721	 6737 
721	 6809 
721	 6868 
721	 7019 
721	 7129 
721	 7382 
721	 7472 
721	 7510 
721	 7526 
721	 7538 
721	 7546 
721	 7686 
721	 7699 
721	 7827 
721	 8073 
721	 8219 
721	 8231 
721	 8241 
721	 8295 
721	 8334 
721	 8392 
721	 8497 
721	 8558 
721	 8669 
721	 8768 
721	 8820 
721	 8982 
721	 9050 
721	 9498 
721	 9610 
721	 9673 
721	 9764 
721	 9845 
721	 9848 
721	 9969 
721	 10550 
721	 10651 
721	 10888 
721	 10963 
721	 11074 
721	 11196 
721	 11206 
721	 11293 
721	 11376 
721	 11492 
721	 11868 
721	 12010 
721	 12036 
721	 12067 
721	 12244 
721	 12488 
722	 386 
722	 503 
722	 699 
722	 839 
722	 871 
722	 937 
722	 947 
722	 1065 
722	 1237 
722	 1472 
722	 1601 
722	 1770 
722	 1834 
722	 1873 
722	 2042 
722	 2046 
722	 2120 
722	 2178 
722	 2305 
722	 2825 
722	 2911 
722	 2936 
722	 3039 
722	 3189 
722	 3225 
722	 3321 
722	 3563 
722	 4221 
722	 4355 
722	 4813 
722	 4876 
722	 4902 
722	 4954 
722	 5104 
722	 5233 
722	 5317 
722	 5406 
722	 5480 
722	 5543 
722	 5564 
722	 6038 
722	 6361 
722	 6524 
722	 6667 
722	 6943 
722	 6966 
722	 7042 
722	 7091 
722	 7155 
722	 7415 
722	 7436 
722	 7453 
722	 7496 
722	 7583 
722	 7659 
722	 7689 
722	 7736 
722	 7968 
722	 8035 
722	 8327 
722	 8590 
722	 8656 
722	 8810 
722	 8863 
722	 8938 
722	 9093 
722	 9405 
722	 9456 
722	 9721 
722	 9775 
722	 10496 
722	 10533 
722	 10579 
722	 10777 
722	 10882 
722	 10915 
722	 10995 
722	 11017 
722	 11136 
722	 11434 
722	 11842 
722	 11915 
722	 12022 
722	 12083 
722	 12160 
722	 12453 
723	 23 
723	 523 
723	 759 
723	 986 
723	 1328 
723	 1714 
723	 1783 
723	 1828 
723	 1851 
723	 1869 
723	 2486 
723	 2602 
723	 3773 
723	 4168 
723	 4699 
723	 5158 
723	 5958 
723	 6015 
723	 6201 
723	 6280 
723	 6643 
723	 7508 
723	 7548 
723	 7909 
723	 8119 
723	 8363 
723	 8475 
723	 8601 
723	 8777 
723	 8824 
723	 8840 
723	 9179 
723	 9350 
723	 10466 
723	 10748 
723	 11371 
723	 11555 
724	 1158 
724	 1173 
724	 1456 
724	 1546 
724	 2097 
724	 2531 
724	 2644 
724	 2716 
724	 2717 
724	 3330 
724	 4013 
724	 4036 
724	 4850 
724	 5425 
724	 6063 
724	 6144 
724	 6513 
724	 6918 
724	 6956 
724	 7124 
724	 7444 
724	 7634 
724	 7970 
724	 8078 
724	 8871 
724	 9293 
724	 9358 
724	 12233 
725	 183 
725	 663 
725	 809 
725	 989 
725	 1271 
725	 1529 
725	 1799 
725	 1885 
725	 2117 
725	 2443 
725	 2461 
725	 2563 
725	 2715 
725	 2907 
725	 2966 
725	 3123 
725	 3285 
725	 3295 
725	 3413 
725	 4216 
725	 4398 
725	 4587 
725	 4941 
725	 4978 
725	 5262 
725	 5287 
725	 5659 
725	 5781 
725	 6163 
725	 6443 
725	 7059 
725	 7181 
725	 7257 
725	 7372 
725	 7481 
725	 8177 
725	 8525 
725	 9178 
725	 9278 
725	 9408 
725	 9485 
725	 9720 
725	 10382 
725	 10555 
725	 10872 
725	 10918 
725	 10938 
725	 10992 
725	 11014 
725	 11297 
725	 11352 
725	 11584 
726	 318 
726	 407 
726	 607 
726	 636 
726	 638 
726	 1070 
726	 1074 
726	 1223 
726	 1386 
726	 1875 
726	 1891 
726	 2148 
726	 2266 
726	 2338 
726	 2383 
726	 2497 
726	 2670 
726	 2873 
726	 3167 
726	 3181 
726	 3380 
726	 3709 
726	 3825 
726	 3870 
726	 3939 
726	 4105 
726	 4354 
726	 4379 
726	 4395 
726	 4625 
726	 4661 
726	 4700 
726	 5063 
726	 5277 
726	 5921 
726	 6134 
726	 6186 
726	 6273 
726	 6291 
726	 6563 
726	 7216 
726	 7301 
726	 7582 
726	 7601 
726	 8124 
726	 8658 
726	 9096 
726	 9101 
726	 9185 
726	 9248 
726	 9276 
726	 9292 
726	 9569 
726	 9817 
726	 9943 
726	 10385 
726	 10508 
726	 10642 
726	 10731 
726	 10785 
726	 10910 
726	 11021 
726	 11118 
726	 11440 
726	 11458 
726	 11517 
726	 11562 
726	 11757 
726	 12028 
726	 12170 
727	 175 
727	 230 
727	 456 
727	 849 
727	 891 
727	 924 
727	 1092 
727	 1113 
727	 1506 
727	 1986 
727	 2289 
727	 2422 
727	 2553 
727	 3031 
727	 3333 
727	 3351 
727	 3498 
727	 3631 
727	 4436 
727	 4781 
727	 4839 
